,Satkhira,September,12,0.012,0.012,0.012,0.012,0.082,0.012,0.059,0.035,0.023,0.012,0.059,0.047,0.035,0.047,0.117,0.035,0.012,0.012,0.152,0.047,0.023,0.023,0.023,0.035,0.023,0.023,0.023,0.012,0.012,0.012,**,0.047,0.012,0.012,0.012,0.012,0.012,0.012,0.07,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.117,0.105,0.035,0.012,0.047,0.012,0.163,0.14,0.012,0.093,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Satkhira,September,13,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,**,0.035,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Total,2.763,4.438,3.513,1.932,2.564,3.197,1.593,1.101,4.52,2.892,2.26,1.71,3.162,4.508,5.164,3.361,4.813,4.473,5.34,4.848,2.529,4.426,4.286,2.201,1.475,2.857,2.553,1.792,2.178,1.991,**,1.23,4.578,5.082,4.321,5.328,4.239,4.286,4.321,4.59,2.33,3.607,4.321,3.665,3.876,3.197,3.958,3.981,4.555,4.59,1.3,1.475,1.218,1.112,1.101,1.066,1.218,3.396,4.45,3.899,3.361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.618,4.779,3.963,3.217,3.007,2.634,5.653,6.084,4.406,4.569,1.585,0.664,0.629,0.793,1.305,4.242,2.378,3.263,2.797,2.541,3.1,3.333,3.788,4.021,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Satkhira,October,0,0.023,0.129,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Satkhira,October,1,0.211,0.234,0.129,0.152,0.117,0.117,0.105,0.141,0.012,0.059,0.117,0.035,0.059,0.012,0.082,0.07,0.082,0.082,0.059,0.07,0.059,0.035,0.047,0.023,0.012,0.012,0.012,0.012,0.082,0.094,0.059,0.117,0.082,0.129,0.082,0.082,0.012,0.105,0.094,0.129,0.141,0.152,0.105,0.07,0.117,0.117,0.105,0.082,0.07,0.035,0.059,0.035,0.012,0.012,0.012,0.012,0.012,0.07,0.035,0.082,0.094,0.035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Satkhira,October,2,0.55,0.457,0.152,0.246,0.293,0.129,0.199,0.281,0.047,0.117,0.176,0.246,0.211,0.082,0.222,0.199,0.199,0.141,0.211,0.246,0.211,0.129,0.199,0.094,0.012,0.059,0.152,0.07,0.246,0.258,0.211,0.304,0.234,0.34,0.363,0.129,0.117,0.234,0.164,0.234,0.328,0.351,0.304,0.351,0.375,0.386,0.269,0.246,0.117,0.164,0.164,0.129,0.012,0.012,0.012,0.082,0.082,0.211,0.187,0.222,0.199,0.129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Satkhira,October,3,0.375,0.644,0.211,0.55,0.457,0.082,0.258,0.433,0.152,0.258,0.281,0.527,0.375,0.199,0.41,0.363,0.48,0.41,0.41,0.386,0.34,0.351,0.375,0.117,0.082,0.234,0.246,0.269,0.433,0.422,0.363,0.48,0.293,0.48,0.433,0.047,0.141,0.187,0.34,0.34,0.386,0.41,0.445,0.457,0.457,0.468,0.41,0.445,0.094,0.386,0.316,0.117,0.023,0.012,0.012,0.234,0.234,0.433,0.281,0.433,0.445,0.258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Satkhira,October,4,0.597,0.749,0.222,0.656,0.504,0.41,0.129,0.457,0.375,0.222,0.714,0.585,0.515,0.386,0.527,0.539,0.597,0.562,0.574,0.527,0.468,0.468,0.281,0.117,0.047,0.246,0.691,0.433,0.34,0.562,0.504,0.621,0.141,0.761,0.527,0.211,0.152,0.293,0.328,0.609,0.375,0.597,0.574,0.539,0.539,0.585,0.527,0.527,0.199,0.504,0.433,0.316,0.035,0.012,0.012,0.258,0.246,0.468,0.562,0.492,0.539,0.293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Satkhira,October,5,0.691,0.679,0.351,0.691,0.562,0.234,0.176,0.808,0.492,0.351,0.738,0.644,0.55,0.539,0.574,0.621,0.644,0.375,0.609,0.574,0.48,0.55,0.375,0.082,0.07,0.375,0.574,0.574,0.667,0.691,0.515,0.433,0.445,0.211,0.445,0.468,0.234,0.457,0.375,0.726,0.644,0.609,0.644,0.691,0.691,0.082,0.621,0.55,0.398,0.468,0.48,0.363,0.012,0.012,0.012,0.386,0.304,0.574,0.48,0.597,0.562,0.48,,,,,,,Instrument Out of Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Satkhira,October,6,0.468,0.422,0.445,0.761,0.234,0.316,0.199,0.761,0.457,0.422,0.714,0.679,0.609,0.585,0.609,0.422,0.703,0.609,0.644,0.597,0.527,0.234,0.422,0.117,0.105,0.176,0.667,0.632,0.679,0.492,0.492,0.281,0.492,0.562,0.597,0.164,0.152,0.644,0.597,0.246,0.726,0.632,0.644,0.726,0.726,0.691,0.667,0.621,0.258,0.386,0.597,0.398,0.012,0.012,0.012,0.433,0.422,0.585,0.621,0.621,0.632,0.328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Satkhira,October,7,0.562,0.527,0.609,0.714,0.656,0.164,0.129,0.48,0.433,0.468,0.562,0.644,0.199,0.597,0.574,0.539,0.621,0.585,0.597,0.585,0.492,0.468,0.621,0.094,0.105,0.246,0.621,0.55,0.632,0.574,0.457,0.48,0.398,0.621,0.41,0.152,0.433,0.597,0.433,0.199,0.48,0.667,0.667,0.738,0.738,0.749,0.738,0.691,0.433,0.363,0.222,0.316,0.047,0.012,0.258,0.386,0.468,0.55,0.504,0.667,0.597,0.152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Satkhira,October,8,0.293,0.398,0.129,0.597,0.597,0.211,0.082,0.621,0.246,0.316,0.48,0.246,3.981,0.574,0.48,0.117,0.562,0.48,0.574,0.445,0.34,0.422,0.457,0.082,0.105,0.211,0.48,0.644,0.48,0.152,0.445,0.445,0.316,0.457,0.398,0.433,0.48,0.351,0.363,0.41,0.445,0.527,0.562,0.585,0.585,0.562,0.504,0.48,0.515,0.059,0.199,0.222,0.059,0.012,0.375,0.375,0.281,0.41,0.422,0.504,0.468,0.141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Satkhira,October,9,0.152,0.164,0.398,0.422,0.375,0.164,0.082,0.492,0.059,0.094,0.433,0.363,0.258,0.41,0.328,0.152,0.304,0.258,0.363,0.328,0.222,0.141,0.117,0.105,0.094,0.152,0.375,0.515,0.351,0.293,0.269,0.55,0.082,0.023,0.363,0.48,0.246,0.422,0.398,0.375,0.386,0.351,0.398,0.398,0.398,0.386,0.351,0.363,0.246,0.082,0.164,0.164,0.035,0.012,0.129,0.176,0.304,0.316,0.316,0.363,0.351,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Satkhira,October,10,0.059,0.047,0.105,0.094,0.129,0.07,0.141,0.234,0.023,0.328,0.281,0.176,0.141,0.234,0.164,0.059,0.094,0.082,0.176,0.152,0.117,0.059,0.012,0.035,0.035,0.117,0.164,0.375,0.176,0.141,0.023,0.152,0.059,0.012,0.141,1.066,0.129,0.222,0.082,0.129,0.176,0.059,0.211,0.222,0.222,0.199,0.164,0.176,0.129,0.012,0.07,0.094,0.094,0.012,0.012,0.094,0.141,0.141,0.129,0.152,0.117,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Satkhira,October,11,0.059,0.047,0.023,0.023,0.023,0.023,0.059,0.012,0.012,0.047,0.047,0.035,0.105,0.105,0.023,0.023,0.035,0.023,0.023,0.023,0.023,0.023,0.012,0.012,0.012,0.012,0.023,0.152,0.012,0.023,0.012,0.012,0.035,0.012,0.035,0.129,0.035,0.012,0.035,0.023,0.047,0.023,0.012,0.047,0.047,0.023,0.023,0.023,0.012,0.012,0.023,0.023,0.035,0.012,0.012,0.023,0.386,0.035,0.023,0.035,0.023,0.023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Satkhira,October,12,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.023,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.023,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.035,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Satkhira,October,13,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Total,4.063,4.52,2.81,4.941,3.981,1.956,1.593,4.754,2.342,2.717,4.578,4.215,7.037,3.77,4.028,3.138,4.356,3.642,4.274,3.97,3.314,2.916,2.951,0.913,0.714,1.874,4.04,4.274,4.133,3.735,3.384,3.911,2.611,3.642,3.829,3.419,2.166,3.56,3.244,3.454,4.169,4.415,4.602,4.859,4.93,4.286,4.415,4.239,2.506,2.506,2.763,2.213,0.41,0.164,0.89,2.494,2.916,3.829,3.595,4.204,4.063,2.014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Satkhira,November,0,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,**,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Satkhira,November,1,0.059,0.07,0.07,0.059,0.059,0.047,0.012,0.023,0.023,0.023,0.047,0.059,0.07,0.059,0.07,0.035,0.035,0.035,0.035,0.035,0.035,0.035,0.035,0.023,0.023,0.035,0.023,0.035,0.023,0.035,**,0.023,0.035,0.082,0.035,0.012,0.012,0.012,0.129,0.082,0.059,0.012,0.012,0.012,0.105,0.012,0.023,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.047,0.012,0.012,0.012,0.023,0.035,0.152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012,0.082,0.082,0.082,0.105,0.093,0.082,0.07,0.082,0.082,0.082,0.082,0.082,0.07,0.07,0.035,0.058,0.058,0.047,0.047,0.035,0.035,0.035,0.035,0.023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Satkhira,November,2,0.211,0.246,0.246,0.199,0.152,0.152,0.035,0.047,0.023,0.023,0.246,0.222,0.187,0.211,0.246,0.258,0.187,0.176,0.164,0.176,0.176,0.234,0.222,0.141,0.141,0.129,0.129,0.129,0.152,0.164,**,0.281,0.316,0.34,0.293,0.258,0.281,0.269,0.258,0.316,0.269,0.258,0.328,0.246,0.246,0.199,0.246,0.234,0.211,0.199,0.012,0.012,0.152,0.176,0.187,0.187,0.199,0.211,0.152,0.152,0.222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012,0.245,0.233,0.245,0.291,0.245,0.268,0.256,0.315,0.268,0.268,0.315,0.28,0.268,0.245,0.245,0.268,0.268,0.268,0.291,0.291,0.233,0.221,0.221,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Satkhira,November,3,0.34,0.457,0.129,0.398,0.316,0.375,0.129,0.07,0.047,0.047,0.386,0.363,0.375,0.386,0.41,0.41,0.351,0.328,0.328,0.375,0.34,0.316,0.269,0.281,0.281,0.281,0.304,0.304,0.316,0.328,**,0.492,0.363,0.48,0.363,0.328,0.386,0.316,0.398,0.48,0.386,0.468,0.422,0.375,0.34,0.433,0.41,0.258,0.246,0.211,0.012,0.012,0.246,0.351,0.246,0.234,0.211,0.234,0.129,0.293,0.351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012,0.315,0.268,0.431,0.513,0.478,0.338,0.524,0.513,0.548,0.478,0.548,0.478,0.431,0.315,0.326,0.361,0.431,0.431,0.443,0.431,0.42,0.49,0.291,0.431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Satkhira,November,4,0.445,0.527,0.492,0.539,0.468,0.386,0.258,0.082,0.023,0.176,0.515,0.48,0.492,0.492,0.515,0.492,0.515,0.703,0.433,0.492,0.457,0.433,0.34,0.375,0.41,0.375,0.41,0.457,0.422,0.433,**,0.386,0.55,0.562,0.433,0.515,0.258,0.41,0.55,0.621,0.585,0.504,0.504,0.48,0.433,0.55,0.667,0.363,0.34,0.187,0.117,0.012,0.281,0.468,0.304,0.304,0.246,0.258,0.609,0.34,0.398,,,,,,,,,Instrument Out of Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012,0.594,0.571,0.571,0.571,0.513,0.478,0.641,0.653,0.688,0.594,0.641,0.606,0.466,0.315,0.536,0.583,0.571,0.571,0.618,0.688,0.548,0.559,0.536,0.583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Satkhira,November,5,0.562,0.597,0.222,0.363,0.527,0.48,0.269,0.07,0.059,0.258,0.644,0.562,0.539,0.562,0.574,0.562,0.468,0.515,0.515,0.539,0.492,0.539,0.398,0.433,0.48,0.445,0.457,0.527,0.492,0.504,**,0.281,0.621,0.609,0.527,0.504,0.539,0.527,0.55,0.632,0.632,0.55,0.574,0.574,0.515,0.574,0.585,0.375,0.316,0.246,0.105,0.07,0.433,0.48,0.187,0.398,0.211,0.375,0.363,0.363,0.422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012,0.711,0.664,0.699,0.758,0.594,0.699,0.699,0.781,0.804,0.734,0.711,0.653,0.793,0.466,0.699,0.688,0.618,0.664,0.758,0.711,0.688,0.664,0.548,0.629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Satkhira,November,6,0.574,0.609,0.621,0.656,0.539,0.375,0.375,0.07,0.047,0.234,0.679,0.574,0.574,0.585,0.621,0.621,0.515,0.515,0.492,0.55,0.55,0.55,0.48,0.492,0.468,0.48,0.504,0.539,0.527,0.574,**,0.785,0.656,0.621,0.468,0.562,0.574,0.55,0.574,0.574,0.597,0.597,0.55,0.562,0.515,0.539,0.492,0.386,0.468,0.316,0.012,0.023,0.515,0.539,0.222,0.375,0.222,0.234,0.152,0.386,0.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012,0.758,0.524,0.478,0.793,0.664,0.664,0.711,0.723,0.746,0.758,0.723,0.688,0.828,0.711,0.711,0.711,0.653,0.676,0.758,0.734,0.641,0.688,0.676,0.711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Satkhira,November,7,0.504,0.585,0.597,0.55,0.504,0.386,0.246,0.035,0.023,0.386,0.644,0.457,0.609,0.539,0.55,0.55,0.48,0.492,0.48,0.504,0.48,0.468,0.41,0.457,0.433,0.375,0.468,0.504,0.504,0.468,**,0.597,0.433,0.585,0.492,0.457,0.492,0.527,0.48,0.562,0.468,0.585,0.457,0.41,0.48,0.527,0.585,0.375,0.457,0.211,0.012,0.012,0.363,0.48,0.129,0.199,0.351,0.304,0.386,0.351,0.293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.711,0.688,0.291,0.664,0.676,0.629,0.618,0.746,0.653,0.594,0.618,0.699,0.618,0.758,0.769,0.688,0.653,0.594,0.594,0.711,0.688,0.664,0.629,0.641,0.688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Satkhira,November,8,0.48,0.445,0.445,0.48,0.34,0.258,0.258,0.023,0.035,0.117,0.585,0.433,0.363,0.386,0.386,0.41,0.375,0.363,0.363,0.398,0.468,0.34,0.258,0.363,0.316,0.281,0.351,0.422,0.41,0.398,**,0.363,0.141,0.527,0.375,0.375,0.386,0.422,0.422,0.433,0.363,0.433,0.34,0.316,0.409,0.41,0.351,0.269,0.41,0.176,0.012,0.012,0.012,0.422,0.176,0.141,0.246,0.222,0.269,0.246,0.129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.455,0.594,0.513,0.688,0.664,0.583,0.536,0.583,0.606,0.571,0.513,0.513,0.455,0.629,0.524,0.594,0.536,0.536,0.571,0.606,0.594,0.583,0.571,0.559,0.548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Satkhira,November,9,0.34,0.293,0.328,0.293,0.246,0.281,0.246,0.023,0.023,0.211,0.304,0.269,0.269,0.351,0.269,0.269,0.258,0.304,0.269,0.269,0.258,0.246,0.211,0.234,0.211,0.222,0.234,0.269,0.258,0.258,**,0.316,0.34,0.281,0.246,0.246,0.246,0.246,0.258,0.281,0.199,0.269,0.304,0.269,0.222,0.222,0.211,0.187,0.258,0.152,0.012,0.012,0.281,0.222,0.129,0.105,0.035,0.187,0.152,0.152,0.035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.431,0.524,0.361,0.478,0.396,0.373,0.361,0.396,0.396,0.396,0.361,0.385,0.221,0.385,0.501,0.513,0.373,0.361,0.361,0.396,0.373,0.361,0.361,0.373,0.385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Satkhira,November,10,0.105,0.105,0.117,0.105,0.105,0.094,0.222,0.023,0.012,0.047,0.082,0.129,0.129,0.129,0.141,0.117,0.129,0.129,0.105,0.117,0.094,0.105,0.082,0.094,0.094,0.082,0.082,0.082,0.07,0.059,**,0.129,0.152,0.117,0.094,0.082,0.07,0.094,0.129,0.094,0.094,0.082,0.082,0.07,0.059,0.059,0.035,0.023,0.035,0.012,0.012,0.012,0.211,0.094,0.012,0.023,0.023,0.047,0.094,0.035,0.012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.361,0.385,0.315,0.198,0.198,0.175,0.128,0.198,0.198,0.152,0.163,0.175,0.128,0.175,0.093,0.128,0.117,0.152,0.163,0.14,0.163,0.128,0.14,0.175,0.198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Satkhira,November,11,0.023,0.023,0.023,0.023,0.012,0.023,0.07,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,**,0.023,0.023,0.023,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.07,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.047,0.152,0.152,0.128,0.047,0.023,0.012,0.117,0.023,0.047,0.058,0.058,0.012,0.047,0.012,0.023,0.047,0.023,0.035,0.023,0.012,0.035,0.023,0.023,0.035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Satkhira,November,12,0.023,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,**,0.023,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Satkhira,November,13,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,**,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
